City_ID,City,Country,Date,Latitude,Longitude,Cloudiness (%),Humidity (%),Max Temp (F),Wind Speed (mph)
241,santa rosa,AR,2023-01-29 18:38:02,-38.4591,-64.5372,0,42,73.868,6.09
242,uchiza,PE,2023-01-29 16:38:02,-8.5978,-76.3941,100,97,68.39600000000004,0.68
243,paamiut,GL,2023-01-29 17:38:03,59.9592,-53.9376,100,89,23.19800000000002,17.32
244,aktash,UZ,2023-01-30 02:38:03,40.0457,66.0502,99,58,39.74000000000002,2.77
245,knysna,ZA,2023-01-29 23:38:04,-36.7623,23.0701,100,59,65.51600000000002,6.09
246,thompson,CA,2023-01-29 14:38:04,67.915,-96.306,100,98,-23.404000000000003,5.35
247,dubbo,AU,2023-01-30 08:38:04,-30.5048,147.1658,100,91,70.88000000000005,1.33
248,east london,ZA,2023-01-30 10:38:05,-86.134,58.62,22,91,-32.205999999999975,4.03
249,kidal,ML,2023-01-29 21:38:05,16.4831,2.2583,93,8,58.53200000000002,4.37
250,siemiatycze,PL,2023-01-29 22:38:06,52.6097,22.895,100,88,30.01999999999996,8.79
251,vardo,NO,2023-01-29 23:38:06,83.0428,36.9327,88,100,-20.217999999999982,7.11
252,luderitz,NA,2023-01-29 22:38:07,-27.9255,13.6133,2,73,67.85600000000002,9.26
253,geraldton,AU,2023-01-30 03:38:07,-34.9017,89.0906,81,73,68.46799999999999,2.64
254,halalo,WF,2023-01-30 09:38:08,-13.5317,-176.4054,93,75,83.33599999999997,5.41
255,muzhi,RU,2023-01-30 02:38:08,65.5027,62.7478,100,97,-3.225999999999992,0.94
256,kaitangata,NZ,2023-01-30 10:38:09,-75.5207,176.6368,100,69,28.706000000000028,2.58
257,coffs harbour,AU,2023-01-30 07:38:09,-30.1561,154.4703,92,72,75.05600000000004,6.7
258,karratha,AU,2023-01-30 05:38:09,-17.0315,113.5262,75,74,82.13000000000005,4.73
259,porto torres,IT,2023-01-29 22:38:10,41.2364,7.4463,5,63,51.943999999999974,7.19
260,swellendam,ZA,2023-01-29 23:38:11,-34.2809,20.8294,97,60,66.65,8.53
261,padang,ID,2023-01-30 03:38:11,-10.5912,87.9382,95,72,81.69800000000004,1.96
262,nome,US,2023-01-29 12:38:12,68.7577,-165.6274,98,100,17.54600000000005,1.54
263,buchanan,LR,2023-01-29 20:38:12,1.9904,-12.13,91,71,80.38399999999999,1.33
264,novikovo,RU,2023-01-30 07:38:12,45.8518,145.1374,60,59,23.48599999999997,5.81
265,palembang,ID,2023-01-30 04:38:13,-3.2174,105.3259,100,76,82.81400000000004,3.21
266,viedma,AR,2023-01-29 17:38:13,-44.5689,-59.1242,0,82,62.40199999999997,13.12
267,yangambi,CD,2023-01-29 23:38:14,0.7487,23.9467,98,80,72.44600000000005,2.26
268,lorengau,PG,2023-01-30 07:38:14,1.6441,146.3454,89,76,83.10199999999998,4.48
269,arti,RU,2023-01-30 02:38:15,56.2674,58.7665,99,95,8.527999999999963,3.47
270,illoqqortoormiut,GL,2023-01-29 18:38:15,81.062,-28.2326,14,70,-17.950000000000003,4.51
271,wankaner,IN,2023-01-30 03:08:16,22.6498,70.9059,0,36,72.59000000000003,3.38
272,kawalu,ID,2023-01-30 04:38:16,-16.2411,106.0858,94,75,78.42200000000004,6.67
273,poronaysk,RU,2023-01-30 07:38:17,48.2505,144.5359,32,90,7.25,2.33
274,batagay-alyta,RU,2023-01-30 06:38:17,66.2716,128.525,22,98,-30.92800000000002,0.61
275,auki,SB,2023-01-30 08:38:18,-3.5282,164.0879,100,79,82.00399999999996,5.21
